hours_studied,attendance_pct,previous_score,assignments_completed,sleep_hours,internet_usage,extracurricular_activity,family_support,score
3.9,91.4,41.2,10,8.8,4.8,low,low,87.3
4.3,91.8,66.4,4,7.5,5.1,low,medium,79.2
4.6,89.6,99.4,8,8.5,3.2,low,medium,100.0
6.9,88.9,66.7,8,10.0,3.3,low,medium,100.0
9.3,100.0,68.4,4,7.1,3.8,high,high,100.0
8.6,83.0,82.6,9,8.8,5.2,medium,high,100.0
7.1,98.3,70.3,12,6.2,3.4,medium,low,100.0
2.7,82.1,66.8,7,8.5,2.7,low,low,80.9
2.7,96.9,83.9,10,6.0,3.6,low,medium,100.0
7.3,97.9,77.1,12,7.0,3.0,high,low,100.0
2.6,85.7,74.3,10,7.6,3.0,low,medium,100.0
5.4,100.0,67.9,6,7.8,0.4,high,medium,98.4
6.8,91.8,64.8,9,5.5,3.8,medium,high,97.3
3.2,81.0,83.8,9,6.0,4.8,medium,high,93.6
3.4,85.0,65.0,12,7.7,4.5,medium,medium,93.9
5.8,97.1,88.5,11,6.6,4.4,medium,low,100.0
7.3,95.4,54.3,1,5.3,2.9,high,high,87.0
8.7,79.5,91.5,6,6.9,3.2,medium,low,100.0
7.5,86.9,77.1,8,6.9,4.8,low,low,100.0
6.2,89.6,55.5,5,7.2,4.3,medium,medium,83.1
4.1,83.9,77.6,0,7.6,5.2,low,medium,75.5
3.3,100.0,60.2,6,7.6,2.0,low,low,79.7
4.7,89.9,70.5,8,6.1,2.0,medium,medium,100.0
7.0,87.5,62.7,7,6.5,2.5,low,low,80.1
6.8,97.5,68.0,6,8.1,1.6,high,high,100.0
0.8,85.1,84.1,8,6.3,1.0,high,medium,90.5
4.0,96.1,77.8,9,6.5,3.7,low,high,91.5
9.0,74.7,53.1,7,5.2,3.6,low,medium,100.0
6.2,84.4,54.0,11,7.0,3.4,medium,medium,89.6
2.5,96.4,74.1,8,7.4,3.5,low,high,92.6
11.9,100.0,75.1,6,4.6,0.8,low,medium,100.0
5.9,81.8,59.9,5,5.7,2.3,high,low,80.2
7.0,80.9,93.9,7,5.3,2.6,low,medium,100.0
7.0,92.5,82.2,11,7.9,3.1,low,low,100.0
5.1,83.0,60.6,6,4.7,0.8,medium,medium,81.1
4.2,85.9,59.2,9,6.9,1.6,low,high,96.2
11.3,95.0,66.6,8,7.9,2.3,high,high,100.0
8.5,83.6,65.0,12,7.2,4.6,high,medium,92.7
8.1,72.3,88.8,9,6.5,3.4,low,medium,100.0
7.4,77.6,84.8,6,7.4,4.5,low,medium,98.1
3.5,88.1,70.5,10,8.2,2.8,high,low,95.5
9.2,73.1,80.2,10,6.9,3.0,medium,medium,100.0
3.9,85.6,82.3,7,4.3,3.7,medium,medium,84.5
6.7,76.9,70.9,5,8.4,2.7,low,medium,87.3
1.9,100.0,76.0,9,7.5,2.1,medium,low,100.0
0.9,100.0,78.9,8,7.0,0.8,low,medium,88.8
6.8,79.5,77.3,4,4.6,2.1,medium,medium,91.7
4.0,90.1,58.3,9,6.6,4.3,medium,medium,81.0
1.0,80.3,59.8,6,5.9,4.9,medium,high,72.6
7.4,85.5,65.7,4,5.5,1.8,medium,high,83.3
11.3,100.0,59.4,7,6.8,0.4,medium,medium,100.0
9.5,84.3,47.9,11,6.4,4.4,medium,low,88.6
5.4,85.7,80.1,11,6.4,3.1,medium,medium,100.0
6.0,80.5,75.2,10,7.9,1.0,low,medium,100.0
8.2,97.2,49.9,9,7.3,0.0,medium,medium,99.0
8.8,61.9,66.4,9,6.4,1.6,high,medium,83.5
5.1,84.5,67.2,8,6.3,2.3,low,low,75.7
6.1,87.6,72.7,5,6.5,1.3,high,medium,93.2
6.8,82.7,53.8,6,6.7,4.0,high,high,82.8
7.4,94.9,49.7,6,7.7,1.8,medium,low,84.6
5.7,97.6,77.8,12,5.7,3.0,low,medium,100.0
5.7,76.7,47.0,11,8.8,6.6,medium,high,84.9
9.4,100.0,66.5,5,7.7,3.2,low,low,91.2
9.0,76.6,65.1,8,4.0,2.8,low,high,95.9
7.2,98.3,68.2,7,7.1,2.9,low,high,88.4
10.3,89.2,73.8,8,8.2,4.0,medium,medium,100.0
5.0,84.0,94.0,7,7.5,3.8,medium,medium,95.1
10.1,84.7,46.0,12,6.5,1.5,medium,high,100.0
7.4,87.7,83.1,8,6.9,2.4,low,low,100.0
14.2,89.7,32.3,9,7.2,2.0,medium,medium,96.7
3.0,80.6,90.9,9,7.9,2.6,medium,medium,98.6
4.3,86.1,39.4,5,5.3,5.7,medium,high,74.8
7.0,81.8,100.0,8,6.3,3.9,low,medium,100.0
7.0,78.3,64.2,11,9.0,2.9,low,high,99.6
10.9,81.5,89.4,12,7.0,4.9,low,low,100.0
4.3,78.8,86.3,5,8.8,3.3,medium,low,93.2
8.3,84.6,63.5,4,10.0,0.5,medium,high,99.0
8.9,91.5,64.6,8,6.4,5.5,medium,medium,92.8
7.8,89.0,57.4,11,5.6,2.8,medium,medium,99.8
3.6,100.0,81.8,9,6.7,0.0,low,medium,95.1
9.5,70.3,63.6,10,8.3,0.6,low,low,92.9
9.1,91.8,57.7,5,8.5,4.7,low,medium,89.2
7.5,88.1,78.1,7,9.7,0.6,medium,medium,100.0
6.5,94.5,56.5,3,7.0,5.0,medium,high,87.0
6.6,93.7,65.1,8,7.6,3.1,low,low,99.3
5.8,86.7,71.6,3,6.1,4.1,medium,medium,89.1
7.6,89.4,60.4,11,4.0,2.6,low,high,100.0
6.1,82.0,62.6,12,7.0,3.8,low,high,99.9
3.9,92.9,93.0,8,5.6,3.5,medium,medium,98.2
3.4,73.0,66.9,4,7.8,2.9,low,medium,73.8
4.1,94.2,64.6,9,4.7,1.4,low,high,86.3
6.6,87.8,67.4,12,6.1,3.5,medium,high,100.0
5.9,84.1,76.8,9,7.3,0.3,medium,high,100.0
6.5,86.1,54.5,11,7.4,4.4,low,medium,100.0
7.3,86.7,76.4,7,6.9,3.3,medium,medium,97.3
4.4,98.4,73.8,6,9.2,3.7,low,high,90.2
9.7,100.0,43.2,8,8.9,0.0,high,high,100.0
5.3,97.8,96.9,3,6.2,1.3,medium,medium,85.0
4.9,83.5,91.9,12,8.9,2.2,low,low,100.0
7.2,93.0,58.0,8,9.1,4.0,medium,high,91.3
1.4,93.4,53.2,10,6.9,1.6,low,medium,85.9
4.0,80.6,73.4,7,7.1,6.8,medium,low,82.5
8.5,77.9,48.6,4,6.9,2.6,low,low,81.1
1.7,87.5,90.5,12,6.2,1.5,medium,low,100.0
8.8,94.5,63.0,5,6.3,2.7,low,medium,89.2
9.8,75.1,94.3,9,8.6,1.6,medium,low,100.0
5.1,82.2,57.6,9,7.5,1.2,high,medium,91.6
6.7,92.6,68.3,8,6.3,4.5,low,high,100.0
8.8,88.3,89.0,6,5.9,3.8,medium,low,100.0
4.8,99.3,65.2,8,6.1,3.8,medium,low,90.6
8.2,76.7,74.1,6,6.8,4.9,medium,low,93.1
4.3,100.0,86.4,10,8.1,3.7,low,high,100.0
4.8,75.7,61.7,9,6.0,1.4,medium,medium,88.3
4.0,71.8,51.1,8,8.1,4.1,medium,low,74.6
6.9,87.5,48.1,7,7.2,1.3,high,low,94.0
8.9,78.9,78.8,12,7.2,2.3,medium,low,100.0
5.5,87.7,75.8,5,8.2,2.9,medium,medium,83.3
2.8,87.4,85.9,4,8.0,2.8,low,medium,84.2
3.3,86.4,65.9,8,5.3,0.3,low,medium,86.6
7.0,81.3,48.5,7,5.7,1.5,medium,medium,78.8
10.6,91.5,34.7,11,6.7,3.0,medium,medium,92.6
7.0,85.5,100.0,10,7.4,2.1,high,high,100.0
5.0,96.8,77.9,8,8.6,4.7,medium,medium,100.0
7.9,86.6,72.1,9,7.1,4.9,low,high,100.0
5.4,80.3,74.2,9,9.0,1.3,low,high,100.0
5.1,74.5,48.5,12,6.2,3.1,medium,medium,100.0
3.6,86.6,58.1,9,6.4,5.4,low,low,77.8
9.5,77.8,96.1,6,6.6,2.8,low,medium,100.0
0.0,77.2,79.9,8,6.0,2.4,low,low,71.5
8.0,92.2,58.5,1,8.4,4.3,medium,medium,95.0
4.8,73.8,51.6,8,4.0,2.6,low,medium,84.9
5.0,99.3,62.3,11,6.4,4.9,high,medium,100.0
10.2,89.3,65.3,10,8.4,2.1,high,medium,100.0
4.2,87.6,100.0,9,6.6,2.3,low,medium,100.0
4.3,79.7,67.2,10,8.3,4.2,medium,low,85.2
5.7,94.1,52.2,11,9.6,3.2,medium,low,98.2
7.0,88.0,69.1,12,7.1,3.2,high,medium,98.1
4.9,82.5,74.0,9,8.4,0.1,medium,low,95.8
2.1,89.6,50.8,7,9.9,2.5,low,high,78.6
3.8,74.5,76.0,2,7.5,4.3,low,medium,71.6
9.2,74.9,88.1,10,6.9,1.8,high,high,100.0
6.2,79.0,72.1,9,8.1,4.1,high,high,100.0
7.1,90.8,58.0,8,8.4,3.4,medium,medium,95.2
5.3,88.0,62.1,6,7.0,2.7,medium,medium,91.5
4.4,96.4,45.1,10,6.4,5.0,medium,high,100.0
10.2,80.6,68.0,7,9.1,2.5,medium,low,100.0
5.5,92.6,74.7,8,6.7,2.6,medium,medium,86.1
4.9,87.1,56.6,8,8.4,2.7,low,medium,77.8
8.7,80.5,99.1,9,7.3,3.1,low,high,100.0
4.2,91.1,81.9,5,9.2,4.2,medium,high,100.0
4.5,87.5,43.1,9,6.0,0.8,low,medium,82.4
6.0,83.0,43.4,6,6.0,4.3,high,medium,83.8
6.0,88.3,55.2,6,8.0,3.1,high,medium,88.8
6.6,87.0,93.6,10,5.6,3.8,low,medium,100.0
11.2,86.8,83.4,6,7.1,6.6,high,medium,100.0
6.8,84.7,94.4,10,8.9,2.2,medium,high,100.0
0.1,77.6,70.2,8,4.9,1.2,medium,low,76.5
6.8,88.6,66.9,4,7.5,3.3,low,low,76.3
6.1,81.6,51.3,11,8.5,3.5,medium,low,95.2
6.1,79.8,75.2,9,7.0,4.3,high,medium,97.1
6.6,86.1,67.1,9,5.9,2.2,medium,high,99.0
5.9,93.9,66.5,11,6.7,1.8,medium,medium,100.0
5.9,89.5,94.3,12,6.0,0.7,low,medium,100.0
7.5,83.8,68.1,9,7.1,0.9,low,high,100.0
4.6,83.4,90.0,10,6.7,2.4,medium,low,99.6
3.6,93.1,46.2,9,6.4,2.8,medium,high,85.8
13.6,68.8,100.0,7,7.6,6.1,high,high,100.0
4.2,94.4,64.4,4,8.9,0.5,medium,high,98.0
6.3,73.0,80.6,9,7.4,3.5,low,medium,96.1
2.3,76.7,83.0,11,8.6,1.9,low,medium,92.3
6.3,83.9,62.5,9,8.9,3.3,low,medium,92.9
3.7,100.0,82.3,5,6.3,2.2,low,low,91.7
4.9,100.0,83.1,11,7.3,4.6,low,low,100.0
8.6,93.7,59.3,7,6.5,4.5,medium,low,84.8
7.2,90.9,59.5,3,5.2,2.8,medium,high,91.5
7.4,73.1,70.7,11,7.4,5.2,high,medium,100.0
1.6,89.3,68.3,6,5.7,4.1,high,medium,86.9
10.6,83.6,90.9,12,7.6,5.1,low,medium,100.0
3.0,81.5,80.5,11,5.1,2.9,medium,medium,95.2
9.8,89.2,68.9,7,7.2,4.4,low,low,100.0
8.6,84.2,79.1,9,5.1,1.8,low,medium,100.0
7.4,95.0,39.3,12,7.8,1.7,low,medium,89.3
3.9,72.5,60.8,11,6.5,6.3,low,high,85.1
6.4,88.6,74.3,9,6.4,1.4,medium,low,96.5
4.8,81.0,86.7,12,8.4,2.3,medium,high,100.0
6.1,84.7,73.0,8,6.6,0.2,medium,medium,92.8
5.4,90.4,91.9,9,7.1,1.7,medium,medium,100.0
0.9,79.1,83.0,6,6.8,1.5,medium,low,75.7
8.8,89.3,62.7,4,7.6,2.0,medium,medium,94.9
5.8,86.3,67.9,7,8.3,3.4,high,medium,94.9
4.8,82.7,76.1,8,8.0,3.8,medium,low,83.7
4.6,84.2,63.3,9,6.4,1.5,low,high,82.6
6.9,86.8,93.0,4,8.5,1.8,medium,medium,100.0
3.8,81.9,53.4,10,5.9,4.6,medium,low,82.5
0.4,88.1,74.7,6,6.1,5.6,low,medium,77.3
7.0,85.8,81.0,10,6.8,4.9,high,low,100.0
7.3,83.1,65.3,10,8.3,0.5,high,high,100.0
5.5,100.0,61.9,7,5.6,4.8,high,low,93.4
3.1,91.3,68.9,6,8.1,5.8,low,medium,86.0
6.2,84.9,82.2,12,6.9,0.5,low,medium,100.0
2.3,89.2,62.5,10,6.5,4.6,low,low,94.0
3.4,79.8,54.0,8,8.3,3.3,high,medium,78.0
4.1,84.5,87.3,12,6.0,2.5,medium,medium,100.0
8.1,85.4,76.0,8,9.7,3.2,medium,high,100.0
5.1,78.0,85.1,6,6.8,3.7,high,medium,100.0
4.9,91.1,81.4,5,7.2,4.7,low,low,88.0
10.9,84.0,100.0,8,8.9,4.7,low,medium,100.0
6.9,85.2,86.7,10,7.2,0.7,medium,medium,100.0
6.8,83.5,59.1,11,8.4,2.0,low,medium,99.8
5.1,100.0,77.1,8,4.7,3.1,medium,high,100.0
4.5,82.7,61.6,11,6.5,5.4,medium,low,88.0
0.5,71.5,63.2,7,7.5,0.0,medium,medium,69.3
8.4,75.2,48.8,6,8.3,2.1,high,medium,83.1
7.1,94.1,65.7,5,7.9,0.7,low,low,87.6
5.6,98.7,78.2,7,7.8,0.9,medium,medium,100.0
5.7,82.5,69.0,5,8.3,4.5,high,low,89.7
7.8,98.2,53.5,12,7.6,2.2,low,high,100.0
2.1,93.9,47.2,9,4.4,0.0,medium,medium,77.9
4.5,86.5,100.0,8,8.7,2.8,high,medium,100.0
3.2,85.9,74.9,12,6.0,6.1,low,medium,100.0
10.4,89.4,57.6,5,7.4,0.3,low,medium,98.2
8.2,95.0,76.9,8,7.2,3.8,low,medium,100.0
0.5,91.2,100.0,12,7.1,5.4,low,medium,100.0
2.2,82.6,79.3,8,5.7,2.9,low,high,84.9
5.7,86.6,28.2,12,4.7,5.9,low,medium,84.7
4.8,100.0,100.0,10,5.8,2.0,medium,medium,100.0
2.7,90.0,42.3,11,8.0,5.2,medium,medium,96.9
10.9,95.0,66.9,11,5.3,4.8,low,medium,100.0
6.8,92.3,53.0,8,5.9,3.0,medium,medium,86.8
7.2,90.2,58.9,7,7.5,0.8,low,low,82.6
4.3,88.9,74.3,8,5.8,1.5,medium,medium,88.8
7.8,95.2,38.9,6,6.3,0.0,low,high,78.6
5.0,93.7,68.6,8,7.1,3.9,low,medium,90.2
5.3,90.1,87.2,8,7.3,3.7,high,medium,97.6
7.5,82.4,57.4,12,5.7,3.1,medium,high,99.3
1.9,91.1,49.1,9,7.2,2.8,medium,medium,79.0
10.0,87.5,67.9,12,7.5,5.0,medium,medium,100.0
6.5,85.5,64.9,3,5.5,3.4,medium,low,78.2
9.2,100.0,61.1,5,7.3,2.2,low,low,89.2
3.3,75.7,52.2,7,6.1,3.2,medium,low,80.5
3.7,95.7,77.8,12,7.1,6.1,high,medium,100.0
3.1,81.1,78.9,8,7.9,3.9,high,medium,88.7
6.6,89.0,54.0,4,6.8,2.4,medium,high,80.0
6.2,100.0,56.1,7,8.1,2.9,low,low,81.9
4.8,80.3,72.0,5,7.9,3.7,medium,low,74.7
3.5,82.2,55.5,5,8.1,2.4,medium,medium,81.9
2.8,87.9,72.7,12,7.5,2.2,low,low,99.6
5.9,81.2,92.0,7,8.3,3.0,medium,medium,97.9
4.8,95.1,69.1,8,7.5,5.3,low,low,100.0
4.3,83.7,51.8,8,5.0,4.2,medium,low,81.8
9.9,93.2,75.9,7,6.0,2.4,medium,medium,100.0
5.8,77.4,67.3,6,6.7,4.3,low,medium,90.3
9.2,73.5,67.7,7,6.9,3.0,medium,low,98.2
4.7,86.2,77.1,9,7.4,3.5,low,medium,96.4
6.6,75.5,80.4,12,6.0,3.4,low,medium,100.0
5.9,100.0,70.5,10,9.4,0.0,medium,low,100.0
1.8,75.8,69.1,5,6.9,0.0,medium,high,66.9
9.6,79.7,100.0,10,7.0,3.3,high,medium,100.0
5.7,91.3,88.0,9,6.2,1.7,medium,low,100.0
7.9,83.3,82.5,6,5.8,0.5,high,medium,96.4
4.1,75.9,72.0,8,6.8,1.8,low,low,74.5
5.6,100.0,54.9,9,7.0,4.4,medium,low,98.3
3.8,80.0,86.9,8,6.9,3.5,low,high,97.0
9.1,86.4,72.2,9,9.0,4.2,medium,low,100.0
6.8,86.3,61.3,6,6.8,3.7,medium,high,90.0
6.9,93.7,66.4,12,6.9,1.6,low,high,100.0
9.4,91.7,55.5,3,8.0,4.2,medium,medium,99.7
8.9,81.4,85.9,9,6.8,3.9,medium,medium,100.0
7.9,85.4,80.2,9,7.6,2.8,low,medium,100.0
2.4,86.2,72.7,10,5.5,3.1,medium,high,97.5
4.3,94.0,69.4,6,5.5,4.2,high,high,88.1
3.5,78.7,59.8,11,7.1,1.9,low,medium,96.3
7.8,100.0,38.0,8,6.7,4.6,medium,low,94.6
6.4,81.9,48.8,5,6.0,3.8,high,low,71.8
2.5,87.9,58.9,5,7.1,3.0,low,low,83.5
5.5,78.7,56.6,8,7.3,5.3,low,low,76.8
2.3,77.6,74.3,4,6.1,1.1,medium,medium,71.7
5.9,81.0,82.2,12,6.4,2.3,medium,high,100.0
1.9,80.2,68.1,11,7.3,2.0,medium,medium,93.7
7.3,84.7,91.1,12,5.8,3.5,medium,medium,100.0
6.9,80.2,58.3,12,6.3,4.8,medium,medium,94.2
10.8,93.6,68.0,7,7.6,1.5,medium,medium,100.0
8.1,81.7,69.2,6,7.0,8.0,low,medium,90.9
4.9,80.8,86.4,1,6.4,2.0,medium,high,90.3
8.0,84.9,71.6,7,5.9,3.5,low,medium,93.7
2.5,95.9,72.0,12,5.8,3.0,high,high,96.7
3.6,89.7,45.2,6,6.8,3.1,low,low,63.8
6.8,87.2,56.5,7,9.4,1.8,low,medium,88.7
0.6,76.5,86.4,7,7.7,4.6,medium,medium,82.2
5.9,78.9,38.9,9,5.4,1.7,low,medium,72.5
3.4,77.8,90.1,11,7.8,0.3,medium,medium,90.8
6.3,98.5,77.5,4,6.1,1.3,high,low,99.4
3.3,92.2,58.8,5,7.0,5.2,medium,high,74.7
7.1,81.1,57.5,12,6.3,4.9,low,medium,88.9
6.0,83.5,98.4,10,9.4,0.0,low,medium,100.0
9.5,81.4,91.2,7,5.6,4.2,medium,high,100.0
6.0,80.9,68.2,12,7.4,0.0,medium,medium,100.0
4.1,91.7,72.0,5,6.2,3.0,low,high,88.9
5.4,85.7,60.3,10,7.9,1.2,low,low,99.7
2.6,100.0,72.0,8,7.4,4.3,high,medium,98.7
7.0,98.0,59.9,10,8.5,3.8,low,low,96.4
7.5,98.5,68.8,2,7.9,4.5,medium,high,86.3
12.2,93.4,97.2,7,6.2,2.6,low,high,100.0
4.4,84.6,68.6,10,10.0,2.7,medium,high,97.8
5.3,92.8,54.3,8,7.7,0.8,medium,medium,82.6
4.6,85.2,49.5,11,6.3,1.5,low,low,80.6
6.5,100.0,71.9,11,7.2,4.4,medium,medium,100.0
7.0,91.2,58.6,6,7.8,3.6,low,medium,97.5
5.9,90.1,73.7,10,7.7,3.2,high,low,92.9
8.7,89.0,45.7,6,7.6,4.9,medium,medium,88.6
4.5,100.0,80.4,8,8.2,1.0,low,high,94.2
8.5,76.5,54.1,10,8.0,4.1,medium,medium,92.7
7.3,100.0,70.7,6,6.0,1.2,high,medium,100.0
6.0,86.5,64.9,10,9.5,5.2,medium,medium,94.2
5.2,76.8,95.8,7,9.4,3.8,low,low,95.6
12.1,82.0,72.6,7,8.0,4.4,medium,medium,100.0
4.0,74.8,99.2,10,7.0,1.9,low,medium,100.0
6.7,93.2,78.4,6,7.1,6.3,medium,medium,94.8
4.1,79.7,91.4,6,6.6,6.0,low,medium,98.5
10.5,89.3,66.9,11,6.8,3.6,medium,low,100.0
8.2,97.1,75.2,8,4.4,4.8,medium,low,100.0
4.3,82.6,88.3,4,8.8,2.5,low,medium,89.3
7.3,85.9,83.6,10,8.4,1.1,high,medium,100.0
6.6,77.6,78.0,7,5.0,4.2,medium,medium,100.0
4.7,84.9,65.1,4,8.1,1.6,low,low,78.7
7.9,100.0,67.6,2,7.0,5.0,medium,high,92.1
7.0,94.2,87.1,10,6.8,4.6,medium,medium,100.0
6.5,85.9,90.2,6,7.6,3.4,low,low,94.0
5.9,83.1,61.1,5,4.9,3.3,medium,medium,77.6
7.1,87.7,58.8,10,7.0,4.5,high,medium,98.6
6.6,89.0,56.4,10,7.1,3.4,low,high,92.2
6.1,84.6,82.4,6,7.1,2.4,high,high,95.4
4.4,92.2,56.1,10,5.4,0.7,medium,medium,71.0
10.2,80.4,82.3,12,7.5,4.4,low,medium,100.0
3.4,80.3,78.2,11,8.3,3.5,medium,medium,100.0
7.1,91.0,61.8,11,7.5,7.1,medium,medium,100.0
5.2,78.7,93.5,9,6.7,2.9,medium,low,94.0
10.4,93.8,48.1,7,10.0,3.5,medium,medium,92.6
3.7,87.9,94.9,8,5.9,3.5,low,high,89.9
4.2,73.4,74.8,9,7.9,4.0,low,low,92.3
3.6,88.9,38.9,5,7.3,1.5,low,medium,77.8
6.8,74.5,93.9,6,9.4,2.9,medium,low,100.0
2.6,93.5,84.6,4,7.5,4.2,high,medium,94.8
4.8,86.0,63.6,9,7.7,2.5,high,medium,95.8
0.6,100.0,55.5,8,7.6,4.2,high,medium,78.2
6.6,96.6,46.5,6,5.7,3.1,medium,medium,91.6
4.7,79.5,100.0,10,6.0,3.6,low,high,100.0
2.3,71.8,56.1,5,6.7,4.7,medium,low,62.2
8.7,82.0,51.0,6,8.1,2.7,low,high,96.3
2.7,78.2,74.0,10,7.3,0.8,low,high,90.2
8.0,100.0,45.4,10,6.8,2.6,low,medium,96.0
4.2,87.9,55.3,6,8.6,1.8,high,medium,87.1
10.0,95.5,84.9,9,4.6,0.0,medium,high,100.0
7.9,85.7,77.0,6,5.4,2.8,low,medium,100.0
3.5,86.6,64.2,8,4.0,3.3,high,low,77.3
3.7,87.7,70.3,8,8.4,4.5,medium,low,93.3
7.5,96.9,63.4,9,6.9,1.3,medium,high,96.9
5.3,90.5,69.1,9,8.2,3.1,low,low,92.8
5.6,79.5,58.6,9,6.9,4.7,low,medium,86.8
9.2,100.0,61.3,5,8.2,2.1,low,medium,100.0
4.1,85.7,60.8,9,6.8,3.8,medium,medium,88.2
6.2,84.4,59.1,9,7.5,5.4,medium,medium,92.2
8.4,65.4,85.7,10,7.3,0.2,low,medium,100.0
8.0,93.1,81.6,6,7.4,3.4,low,medium,99.8
5.6,88.8,56.0,10,9.0,4.7,medium,low,90.8
5.3,88.8,52.1,5,5.1,2.5,high,medium,68.9
1.7,84.8,67.6,7,6.9,5.1,low,low,76.1
3.4,83.4,100.0,7,7.2,4.0,medium,medium,92.6
6.8,85.0,54.6,5,7.1,5.7,high,low,82.6
5.7,91.7,67.6,7,6.5,3.9,medium,medium,94.2
6.2,93.1,71.3,9,6.4,5.8,medium,low,89.9
8.6,86.2,68.4,3,8.8,3.5,medium,medium,88.5
3.0,95.6,63.1,7,6.9,0.9,high,low,75.9
5.4,87.4,87.3,4,9.9,2.1,medium,medium,91.8
6.5,84.0,76.8,12,7.6,4.5,low,high,100.0
4.2,89.6,82.7,9,6.7,4.5,low,medium,100.0
9.6,77.1,78.8,8,7.7,2.5,low,medium,100.0
8.3,89.9,83.4,9,7.1,5.7,low,medium,100.0
6.7,75.7,93.8,10,8.6,2.5,medium,low,97.9
10.5,79.8,90.0,10,5.6,3.7,low,medium,100.0
2.3,71.9,100.0,4,4.8,3.7,medium,medium,76.0
6.0,86.6,88.3,11,7.4,1.0,medium,medium,100.0
6.9,100.0,60.0,11,8.0,2.8,medium,low,100.0
3.7,87.1,82.7,8,7.3,6.6,low,high,89.2
6.8,93.1,80.7,8,7.8,1.6,low,medium,100.0
3.2,100.0,98.8,0,7.6,3.9,low,medium,78.8
7.7,91.2,55.5,5,5.2,1.3,high,high,90.1
8.6,81.9,78.4,9,7.3,1.6,low,low,100.0
6.7,83.0,59.8,11,8.6,0.9,low,high,100.0
1.4,88.0,77.7,10,7.2,4.4,low,medium,95.7
3.6,82.9,66.8,8,5.4,1.7,medium,medium,84.7
7.4,83.5,77.2,12,6.6,4.9,medium,low,100.0
6.1,95.9,48.8,11,7.7,2.2,high,high,79.7
0.0,96.2,81.9,7,9.2,3.2,low,medium,96.2
9.1,74.8,73.1,12,4.7,3.6,low,medium,100.0
6.3,81.5,72.3,5,7.4,0.6,medium,high,92.8
4.0,84.3,99.3,4,5.9,3.3,low,low,100.0
8.5,92.8,64.3,7,7.6,3.5,low,high,93.1
4.3,97.1,75.1,6,7.7,4.7,high,medium,95.0
4.3,100.0,71.5,7,6.7,1.6,medium,high,98.2
6.9,84.3,73.0,10,7.8,1.8,medium,medium,100.0
10.5,84.7,100.0,8,8.4,4.0,high,high,100.0
10.1,92.7,71.0,8,6.8,5.1,low,high,100.0
6.9,82.5,61.5,8,5.4,2.1,low,medium,87.8
7.2,86.9,98.1,2,8.7,1.1,low,medium,100.0
8.0,84.7,65.4,4,8.0,2.5,low,high,94.4
2.9,67.0,45.9,7,7.7,1.5,medium,high,71.8
7.6,89.0,58.9,6,6.2,3.6,high,high,96.2
4.2,86.5,51.3,7,8.2,1.4,high,medium,79.7
6.8,98.2,43.0,12,9.5,4.5,medium,medium,97.3
5.4,88.0,64.6,8,6.9,3.3,high,high,87.6
7.3,78.0,68.9,5,7.1,4.5,medium,medium,86.0
6.3,85.9,87.7,6,5.7,0.0,low,low,100.0
0.0,71.3,79.4,12,6.1,0.4,low,low,85.8
6.4,78.3,78.8,12,5.7,4.9,medium,medium,100.0
7.6,93.1,56.6,9,7.2,1.9,low,medium,88.1
7.1,86.0,83.3,4,6.6,0.8,low,high,97.6
5.7,95.4,90.9,9,7.4,2.7,high,high,100.0
10.1,72.3,75.9,9,5.9,3.4,low,low,100.0
6.8,86.1,76.3,8,6.8,2.8,medium,low,100.0
7.1,84.2,51.0,7,5.9,3.7,low,medium,82.0
8.6,95.6,85.8,7,7.2,3.5,medium,medium,100.0
6.9,93.4,96.7,6,5.0,3.4,medium,high,100.0
3.8,93.1,74.8,5,7.2,5.0,low,high,85.1
0.0,100.0,61.1,11,6.7,3.0,low,low,84.5
4.8,85.1,67.6,10,7.2,2.9,medium,high,85.2
7.9,98.7,63.7,7,5.0,4.2,medium,medium,95.6
5.1,79.6,64.6,9,7.8,3.8,low,high,99.9
8.0,79.4,79.7,9,6.6,1.6,low,high,100.0
6.4,94.0,74.2,12,7.3,2.9,low,medium,100.0
9.2,76.0,85.1,10,4.8,3.7,low,high,100.0
5.3,92.6,75.6,10,5.5,2.1,high,medium,100.0
7.2,88.8,57.0,8,6.5,2.2,low,high,92.0
7.3,96.6,62.5,7,8.7,0.9,medium,high,100.0
9.8,87.5,61.6,11,7.6,0.0,medium,high,100.0
1.7,88.4,67.2,10,7.2,2.4,high,low,87.0
4.9,92.1,96.9,6,5.9,3.2,low,high,92.4
8.1,82.7,99.3,9,5.7,1.4,medium,low,100.0
9.9,82.4,82.5,10,7.3,5.1,medium,high,100.0
6.6,91.8,71.8,3,7.8,1.4,low,high,80.1
5.3,87.8,49.6,6,7.3,4.4,low,low,73.4
7.9,84.7,73.3,9,9.1,3.6,high,medium,100.0
8.2,87.3,58.1,3,6.2,6.3,medium,medium,86.1
5.1,100.0,94.5,4,7.2,3.8,low,high,100.0
6.8,84.5,45.9,7,5.0,0.8,medium,low,85.5
9.0,84.2,75.8,9,7.3,4.6,low,high,100.0
10.7,74.3,56.9,9,8.8,5.5,low,high,100.0
7.9,87.7,69.9,12,5.8,0.3,low,medium,100.0
6.1,93.3,80.0,8,8.0,4.0,low,medium,91.6
5.9,94.7,85.3,7,8.7,4.3,medium,medium,96.8
7.4,88.9,69.1,5,6.2,2.7,medium,low,83.2
